"Frequency","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily","D:Daily"
"1994-05-20","3.671","","0.999","0.843587","1.37231","","0.842157","0.054364","0.376","","0.6066036363636","1.373498","1.407997","423.83","8.6802","842.64","0.853192","29.181","0.843888","6.454506","","0.845476","0.819962","0.90687","0.860499","0.66212","0.729949","7.7255","6.1507","102.809824","2163.13","0.85441","3.013","31.373","1747.170449","70.83","0.817289","104.349758","809.6","","","49.12","1.15848","0.842157","0.803923","44.8","0.892242","","3.3125","2.59","0.840356","7.142508","49.26","1.702131","0.3845","2.185","27.064","30.7267","2.2507","0.851449","3.64","0.1658","1.66","1.881","3.7525","7.677507","1.5375","0.547807","1.076214","25.19","","0.033376660001","5.9164","26.88","","1","4.847","0.13561","0.854569","0.707","3.669555"
"1994-05-21","","","","","","","","","","","NaN","","","NaN","","842.33","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","1.66","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-05-22","","","","","","","","","","","NaN","","","NaN","","842.33","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","NaN","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-05-23","3.671","","0.999","NaN","NaN","","NaN","","0.376","","0.61684","NaN","NaN","424.68","8.6804","842.33","NaN","NaN","NaN","NaN","","NaN","NaN","NaN","NaN","NaN","NaN","7.7255","6.15","NaN","2164","NaN","3.007","31.373","1746.298979","","NaN","NaN","809.7","0.29809","","49.18","NaN","NaN","NaN","44.79","NaN","","3.3","2.5927","NaN","NaN","49.26","NaN","0.3845","2.185","27.058","30.7267","NaN","NaN","3.64","0.1658","NaN","1.881","3.7525","NaN","1.5384","NaN","NaN","25.17","","NaN","","26.86","","1","NaN","0.13658","NaN","0.7059","NaN"
"1994-05-24","3.671","","0.999","0.842209","1.359629","","0.840734","","0.376","","0.6272436363636","1.377302","1.408002","424.49","8.6802","842.92","0.851494","29.053249","0.842612","6.451025","","0.843384","0.815877","0.907546","0.859816","0.664455","0.717244","7.7253","6.1244","102.560905","2164.05","0.859619","3.019","31.375","1750.470522","70.77","0.821485","104.200123","809.3","","","49.15","1.15849","0.840734","0.80393","44.59","0.889485","","3.286","2.5982","0.838862","7.13903","49.26","1.69838","0.3845","2.185","27.024","30.7267","2.248519","0.849506","3.64","0.1658","1.65","1.881","3.7525","7.70933","1.5375","0.547558","1.071674","25.185","","0.03337675539","5.91794","26.98","","1","NaN","0.13762","0.854204","0.7065","3.666766"
"1994-05-25","3.671","","","0.845187","1.361476","","0.843398","0.054394","0.376","","0.6378254545455","1.381301","1.412506","424.93","8.6802","843.08","0.85264","29.091","0.845423","6.472017","","0.845934","0.817258","0.91444","0.861949","0.663704","0.717449","7.7255","6.1359","102.790005","2164.05","0.859851","3.024","31.373","1751.809219","70.9","0.824241","104.700533","809.4","0.29778","","49.15","1.15848","0.843398","0.803922","44.64","0.891918","","3.3","2.5955","0.841537","7.158015","49.26","1.700687","0.3845","2.185","26.985","30.7267","2.2527","0.853545","3.64","0.1655","1.65","1.895","3.7508","7.78052","1.536","0.546243","1.073193","25.18","","0.033454621748","5.92052","27.04","","1","NaN","0.1386","0.856355","0.7076","3.675262"
"1994-05-26","3.671","","0.999","0.839805","1.363878","","0.838374","0.054511","0.376","","0.65952","1.3838","1.401498","424.14","8.68","842.22","0.849499","29.136","0.84005","6.436985","","0.840004","0.814369","0.908886","0.856838","0.662689","0.723256","7.7257","6.1504","102.500043","2164.13","0.855559","3.023","31.373","1743.79514","70.65","0.823468","104.219567","809.7","0.29753","","49.18","1.15848","0.838374","0.805345","44.8","0.888597","","3.315","2.5855","0.836315","7.117487","49.26","1.700677","0.3845","2.185","26.938","30.7267","2.2574","0.851247","3.64","0.1656","1.66","1.895","3.7525","7.740082","1.5343","0.548026","1.07505","25.2","","0.0320628333816","5.9239","27.09","","1","NaN","0.164","0.852094","0.7055","3.649295"
"1994-05-27","3.671","","0.999","0.842134","1.36296","","0.840608","0.054852","0.376","","0.67056","1.3858","1.406499","423.1","8.6798","841.86","0.850729","29.024","0.842354","6.448507","","0.842511","0.815755","0.909225","0.85806","0.662604","0.720412","7.7265","6.1133","102.570012","2164.25","0.857353","3.031","31.375","1746.555329","70.74","0.822572","104.650091","809.8","","","49.2","1.15848","0.840608","0.8025","44.49","0.88972","","3.315","2.5895","0.83836","7.130506","49.27","1.699238","0.3845","2.185","26.914","30.7267","2.2517","0.854292","3.64","0.1655","1.64","1.901","3.7525","7.725108","1.5355","0.544383","1.071335","25.21","","0.0322926962504","5.91803","27.08","","1","4.867","0.16609","0.853541","0.7066","3.647505"
"1994-05-28","","","","","","","","0.055337","","","NaN","","","NaN","","840.93","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","1.65","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-05-29","","","","","","","","","","","NaN","","","NaN","","840.93","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","NaN","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-05-30","3.671","","0.999","0.841118","1.359805","","0.839556","0.055431","0.376","","0.6704945454545","1.385501","1.402203","423.37","NaN","840.93","0.849842","29.067","0.841334","6.44502","","0.840718","0.814314","0.91074","0.857071","0.662605","0.714544","NaN","NaN","102.499702","2163.98","0.856949","3.04","NaN","1746.684798","70.7","0.821174","104.500656","NaN","0.29753","","NaN","1.15848","0.839556","0.803922","44.55","0.888551","","NaN","NaN","0.837227","7.127526","49.27","1.697222","0.3845","2.185","26.825","30.7267","2.256","0.853546","3.64","0.1656","NaN","1.901","","7.736325","NaN","0.545891","1.072861","NaN","","0.0317623237335","5.91871","NaN","","1","NaN","","0.852559","NaN","3.638259"
"1994-05-31","3.671","","0.999","0.838496","1.357766","","0.837381","0.055593","0.376","","0.6819127272727","1.385492","1.397495","422.66","8.6796","841.12","0.847979","29.084","0.838771","6.434974","","0.839133","0.813467","0.913761","0.855388","0.662029","0.712514","7.7263","6.1213","102.370136","2164.25","0.856308","3.037","31.373","1746.315086","70.62","0.821003","104.519933","809.3","0.29753","","49.33","1.15848","0.837381","0.803923","44.45","0.888545","","3.332","2.58","0.834816","7.115972","49.29","1.684064","0.3845","2.185","26.874","30.7267","2.2555","0.850896","3.64","0.1659","1.65","1.901","3.7525","7.784868","1.534","0.545083","1.071998","25.21","","0.0317620335869","5.91723","27.06","","1","NaN","0.16567","0.850731","0.7056","3.630987"
"1994-06-01","3.671","","0.999","0.840098","1.349523","","0.838748","0.055432","0.376","","0.6938581818182","1.385001","1.399704","421.81","8.6794","841.93","0.850262","29.009","0.840308","6.458","","0.841744","0.814492","0.916792","0.856763","0.660415","0.714307","7.7265","6.1032","102.550321","2164.5","0.857931","3.035","31.38","1749.465226","70.71","0.822194","104.599777","809.3","0.29763","","49.33","1.15848","0.838748","0.8025","44.34","0.888921","","3.33","2.5798","0.836362","7.128504","49.29","1.682087","0.3845","2.185","26.891","30.7267","2.2549","0.850899","3.64","0.1658","1.64","1.916","3.7525","7.846","1.5328","0.543881","1.070472","25.22","","0.0306542756629","5.91094","27.08","","1","NaN","0.16486","0.851811","0.7057","3.633253"
"1994-06-02","3.671","","0.999","0.84228","1.355021","","0.840919","0.055215","0.376","","NaN","1.385","1.400502","NaN","8.6791","842","0.850265","29.081","0.842509","6.472519","","0.84169","0.817199","0.916963","0.858748","0.659545","0.722467","7.727","6.1199","102.579643","2165.65","0.857296","3.038","31.373","1750.264668","70.78","0.82433","104.680404","809.7","0.29763","","49.3","1.15848","0.840919","0.8025","44.4","0.88884","","3.32","2.5895","0.838407","7.145517","49.29","1.684928","0.3845","2.185","26.948","30.7267","NaN","0.854194","3.64","0.1659","1.65","1.916","3.7525","7.867422","1.5345","0.544634","1.072761","25.22","","0.0332148222761","","27.03","","1","NaN","0.15548","0.853621","0.7063","3.632806"
"1994-06-03","3.671","","0.999","0.848961","1.35409","","0.847359","0.054793","0.376","","0.7060072727273","1.384095","1.411897","421.34","8.709","841.44","0.855281","29.058","0.848997","6.518477","","0.84757","0.822723","0.924358","0.864688","0.663964","0.728039","7.7283","6.1252","103.050323","2166.05","0.862942","3.044","31.66","1757.226942","71.21","0.834839","105.299785","809.6","","","49.3","1.15848","0.847359","0.803923","44.38","0.892203","","3.325","2.59","0.844664","7.198976","49.29","1.683492","0.3845","2.185","26.979","30.7267","2.2576","0.858877","3.64","0.1661","1.65","1.918","3.7525","7.889772","1.5395","0.544659","1.072031","25.24","","0.0332146236559","5.91329","27.075","","1","4.89","0.15539","0.860215","0.7091","3.626486"
"1994-06-04","","","","","","","","","","","NaN","","","NaN","","840.37","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","1.66","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-06-05","","","","","","","","","","","NaN","","","NaN","","840.37","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","NaN","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-06-06","3.671","","0.999","0.854344","1.361105","","0.852384","0.0548","0.376","","0.7183636363636","1.376507","1.418004","422.47","8.679","840.37","0.861019","29.192","0.854268","6.540014","","0.855138","0.826153","0.928231","0.869571","0.663748","0.730596","7.7285","6.1665","103.510091","2166.93","0.862478","3.06","31.37","1751.996062","71.5","0.836972","105.360647","809.5","0.2981","","49.34","1.15848","0.852384","0.806769","44.84","0.897331","","3.33","2.592","0.849978","7.240019","49.33","1.682942","0.3845","2.185","27.153","30.7267","2.2705","0.865666","3.64","0.166","NaN","1.918","3.7525","7.898716","1.5345","0.550222","1.076511","25.23","","0.0324205886166","5.9199","27.085","","1","NaN","","0.864342","0.7103","3.621954"
"1994-06-07","3.671","","0.999","0.854194","1.362946","","0.852255","0.054891","0.376","","0.7309381818182","1.370495","1.413498","423.43","8.709","840.37","0.85993","29.333","0.85411","6.536978","","0.85376","0.822242","0.929656","0.868194","0.664009","0.730797","7.729","6.215","103.420191","2166.7","0.862181","3.059","31.373","1749.159843","71.48","0.835423","105.170016","809.5","0.2981","","49.35","1.15848","0.852255","0.808191","45.08","0.897325","","3.36","2.5955","0.849837","7.233972","49.33","1.692045","0.3845","2.185","27.218","30.7267","2.2777","0.862518","3.64","0.1661","1.67","1.918","3.7525","7.931473","1.5323","0.553484","1.080661","25.25","","0.0326672309406","5.91278","27.09","","1","NaN","0.16234","0.863685","0.7103","3.617241"
"1994-06-08","3.671","","0.9993","0.852456","1.359625","","0.850774","0.054954","0.376","","0.7438909090909","1.374006","1.410805","422.46","8.7088","839.56","0.85752","29.334253","0.852429","6.524526","","0.851309","0.821346","0.928822","0.8666","0.662561","0.730979","7.7325","6.2154","103.221189","2167.25","0.86207","3.053","31.37","1742.548737","71.27","0.835326","104.170475","809.6","0.29781","","49.28","1.15849","0.850774","0.808198","45.13","0.894747","","3.357","2.5915","0.847982","7.225026","49.33","1.692909","0.3845","2.185","27.235","30.7267","2.280219","0.86467","3.64","0.1661","1.67","1.94","3.7525","7.940032","1.5338","0.554006","1.08067","25.225","","0.0327083512959","5.91501","27.078","","1","NaN","0.16513","0.862203","0.7077","3.619312"
"1994-06-09","3.671","","0.999","0.853545","1.362405","","0.85195","0.055007","0.376","","0.7570836363636","1.373503","1.412001","421.79","8.7085","838.03","0.85933","29.275","0.853604","6.518017","","0.853554","0.821405","0.931259","0.866903","0.663044","0.733942","7.738","6.1834","103.359626","2168","0.862479","3.051","31.373","1750.216183","71.36","0.835753","104.010321","809.5","0.29781","","49.35","1.15848","0.85195","0.805345","44.98","0.895605","","3.362","2.5963","0.849161","7.230522","49.34","1.697798","0.3845","2.195","27.176","30.7267","2.2782","0.866215","3.64","0.1665","1.66","1.94","3.7525","7.92612","1.5365","0.552374","1.078404","25.21","","0.0326384238324","5.9038","27.09","","1","NaN","0.16569","0.862991","0.7082","3.617306"
"1994-06-10","3.671","","0.999","0.852672","1.362029","","0.851206","0.054959","0.376","","0.7706145454545","1.373506","1.410006","421.72","8.7083","834.96","0.859114","29.321","0.852836","6.513012","","0.852635","0.820744","0.930585","0.865455","0.664012","0.734998","7.738","6.2059","104.559643","2167.95","0.863299","3.054","31.37","1749.739093","71.3","0.833418","103.969855","809.5","","","49.3","1.15848","0.851206","0.805346","45.07","0.894985","","3.365","2.5965","0.848661","7.228517","49.34","1.697217","0.3845","2.19","26.992","30.7267","2.282","0.868209","3.64","0.1661","1.67","1.952","3.7525","7.929014","1.5341","0.553497","1.079963","25.195","","0.0322058392398","5.90833","27.058","","1","4.919","0.16491","0.862262","0.708","3.618802"
"1994-06-11","","","","","","","","","","","NaN","","","NaN","","833.19","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","1.67","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-06-12","","","","","","","","","","","NaN","","","NaN","","833.19","","","","","","","","","","","","","NaN","","","","NaN","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","NaN","NaN","","","","","","","","","","","","1","NaN","","","",""
"1994-06-13","3.671","","","0.845401","1.358322","","0.843889","0.054832","0.376","","0.7844290909091","1.380494","1.399995","422.87","8.6781","833.19","0.852466","29.299","0.845674","6.471482","","0.847569","0.815752","0.92604","0.859658","0.660282","0.73115","7.7375","6.2044","104.030326","2168","0.85973","3.056","31.373","1742.356274","70.93","0.825905","103.469845","809.5","0.2976","","49.23","1.15848","0.843889","0.805345","45.03","0.893196","","3.3735","2.5932","0.841351","7.169984","49.34","1.696348","0.3845","2.19","26.885","30.7267","2.2833","0.860424","3.64","0.1663","NaN","1.952","3.7508","7.891178","1.5318","0.553256","1.079268","25.16","","0.0320917476725","5.89619","27.055","","1","NaN","0.16529","0.855696","0.7053","3.619241"
"1994-06-14","3.671","","0.999","0.839951","1.370803","","0.838189","0.054683","0.376","","0.7985381818182","1.384996","1.384494","421.79","8.6779","833.19","0.848529","29.17","0.840051","6.430489","","0.839545","0.812988","0.925873","0.855161","0.658023","0.72804","7.7365","6.1439","103.590088","2166.25","0.856194","3.044","31.373","1742.866621","70.59","0.823773","102.750217","809.9","0.29739","","49.3","1.15848","0.838189","0.8025","44.56","0.893197","","3.373","2.597","0.835317","7.128984","49.34","1.704445","0.3845","2.19","26.916","30.7267","2.2752","0.851596","3.64","0.1666","1.66","1.952","3.7525","7.911786","1.5323","0.548682","1.075451","25.14","","0.0315763542606","5.90838","27.045","","1","NaN","0.16452","0.850933","0.7029","3.615242"
"1994-06-15","3.671","","0.999","0.83901","1.371744","","0.836767","0.054434","0.376","","0.8129090909091","1.384703","1.380004","421.03","8.6775","833.16","0.847522","29.024","0.838776","6.416515","","0.840312","0.81227","0.922933","0.853335","0.657248","0.726928","7.731","6.1113","103.540019","2166.25","0.852919","3.046","31.37","1748.278869","70.55","0.825636","102.720019","810.2","0.29719","","49.2","1.15848","0.836767","0.799653","44.26","0.888229","","3.368","2.5973","0.833505","7.11802","49.34","1.706491","0.3845","2.19","26.919","30.7267","2.2686","0.849505","3.64","0.1665","1.65","1.952","3.751","7.882618","1.5327","0.545002","1.071069","25.14","","0.0313826975859","5.89232","27.048","","1","NaN","0.16431","0.84974","0.7026","3.621109"
"1994-06-16","3.671","","0.999","0.833917","1.372297","","0.831989","0.054109","0.376","","0.8277890909091","1.393996","1.371494","420.73","8.6773","833.35","0.842502","29.008","0.834016","6.392473","","0.833665","0.80992","0.921666","0.84868","0.657027","0.722844","7.7325","6.1039","103.100362","2166.75","0.851998","3.037","31.37","1745.78652","70.26","0.823828","103.249247","810","0.29701","","49.1","1.15848","0.831989","0.799653","44.32","0.884479","","3.368","2.5995","0.829189","7.085474","49.34","1.702991","0.3845","2.19","26.946","30.7267","2.2698","0.84506","3.64","0.1666","1.65","1.952","3.7525","7.861367","1.5337","0.544942","1.070735","25.16","","0.0308699624404","5.89295","27.05","","1","NaN","0.16805","0.845938","0.7013","3.636737"
